lead_id,company,domain,website,source_query,title,description,emails,email_titles,email_phones,email_names,phones,contact_page,linkedin,detected_tech,categories,reseller_score,priority,reasons,suggested_angle,status,country,country_name,notes,crawled_at
tw_easeus_com,Easeus,easeus.com,https://tw.easeus.com/partition-manager-tips/where-is-file-explorer-on-my-computer.html,frontend entwicklung agentur deutschland,開啟檔案總管的 10 種方法：修復「我的電腦上的檔案總管在哪裡」 - EaseUS,我電腦上的檔案總管在哪裡？如何開啟檔案總管？繼續閱讀了解 10 種快速開啟檔案總管的方法。,,,,,+49 202 60126,https://tw.easeus.com/company/#Contact_EaseUS,,Magento,"ai_interest, communication, seo",60,B - Good fit,"seo: seo; communication: content; ai_interest: ki, ai; offers maintenance/support; agency language: partner","Focus on public-information sites: help visitors find answers across pages, PDFs and articles.",New,DE,Germany,,2026-05-24T23:48:55+00:00
www_automateed_com,Automateed,automateed.com,https://www.automateed.com/es/revision-de-freebeat-ai-creacion-de-videos-sin,sitecore agentur deutschland,Reseña de freebeat.ai – Creación fácil de videos musicales virales,Crea videos musicales llamativos sin complicaciones,stefan@automateed.com,,+49 7324 10987598789,Automateed Team,,https://www.automateed.com/about,https://www.linkedin.com/company/automateed/,,"ai_interest, communication, seo",60,B - Good fit,"seo: seo; communication: content; ai_interest: ki, künstliche intelligenz, ai, automatisierung; offers maintenance/support; agency language: partner","Focus on public-information sites: help visitors find answers across pages, PDFs and articles.",New,DE,Germany,,2026-05-24T23:51:31+00:00
us_wix_com,Us Wix,us-wix.com,https://us-wix.com/,wix agentur deutschland,"Wix Hosting & Website Solutions – Fast, Secure & SEO-Ready","Create a stunning website effortlessly with Wix. Enjoy fast, secure, and mobile-friendly websites with SEO-ready tools for blogs, businesses, and online stores.",,,,,,https://us-wix.com/start-now.html,,"Magento, Wix","ai_interest, communication, seo",60,B - Good fit,"seo: seo; communication: content; ai_interest: ki, ai; offers maintenance/support; agency language: portfolio","Focus on public-information sites: help visitors find answers across pages, PDFs and articles.",New,DE,Germany,,2026-05-24T23:52:07+00:00
www_gumloop_com,Gumloop,gumloop.com,https://www.gumloop.com/,contentful agentur deutschland,Gumloop | AI Automation Framework,The no-code platform to build and host AI-powered business automations.,you@company.com,,+49 7366 57977,Gumstack Overview,+49 9876 543210,https://www.gumloop.com/contact,https://www.linkedin.com/company/gumloop,"HubSpot, Magento, Salesforce, Shopify, Webflow","ai_interest, communication, seo",60,B - Good fit,"seo: seo; communication: content; ai_interest: ki, ai, chatgpt; offers maintenance/support; agency language: case study",BlueSearch embeds in Webflow/Framer sites with a single script tag — easy win for clients.,New,DE,Germany,,2026-05-24T23:52:22+00:00
chem_libretexts_org,Libretexts,libretexts.org,https://chem.libretexts.org/Bookshelves/Analytical_Chemistry/Supplemental_Modules_(Analytical_Chemistry)/Microscopy/Scanning_Probe_Microscopy/03_Basic_Theory/02_Atomic_Force_Microscopy_(AFM),digitalagentur websites deutschland,Atomic Force Microscopy (AFM) - Chemistry LibreTexts,,"info@libretexts.org, mt-tag-author@heather-a.-bullen, mt-tag-author@robert-a.-wilson",", , ",", , ","Education Open Textbook, , ",,,,,"ai_interest, communication, seo, support, web_agency, wordpress",60,B,agency kw x1 (+10); agency phrases x2 (+16); wordpress x1 (+8); seo x1 (+5); ai interest x2 (+14),AI search as SEO + WordPress differentiator,New,DE,Germany,,2026-05-24T23:56:01+00:00
www_womenshealthmag_com,Womenshealthmag,womenshealthmag.com,https://www.womenshealthmag.com/sex-and-love/a42637997/ethical-porn/,digitalagentur websites deutschland,9 Best Ethical Porn Sites You Can Feel Good About Watching,"Yes, ethical porn exists. Here are the best places to find and watch it online, according to experts.","atrombetta@wrightsmedia.com, atrombetta@wrightsmedia.com.follow, hdmadvertising@hearst.com, nberger@hearst.com, nberger@hearst.com.if, u003e@dr.navyamysore, u003e@keri.petersonmd, whlcustserv@cdsfulfillment.com, whlcustserv@cdsfulfillment.com.licensing, whsubmissions@hearst.com, whsubmissions@hearst.com.work",", , , , , , advisor, HealthiNation.com\u003c/p\u003e\u003cp\u003e\u003ce, , , , ","+49 40 00000, +49 40 00000, +49 2239 93857646230, +49 2239 93857646230, +49 2239 93857646230, , , +49 40 00000, +49 40 00000, +49 40 00000, +49 40 00000","Altone-Regular, Altone-Regular, Hearst Magazines, Hearst Magazines, Hearst Magazines, , , Altone-Regular, Altone-Regular, Altone-Regular, Altone-Regular",+49 281 4195725,https://www.womenshealthmag.com/about/a24170223/about-womens-health/,,"magento, nextjs","ai_interest, communication, seo, support, web_agency, wordpress",60,B,agency kw x1 (+10); agency phrases x2 (+16); wordpress x1 (+8); seo x1 (+5); ai interest x2 (+14),AI search as SEO + WordPress differentiator,New,DE,Germany,,2026-05-24T23:56:15+00:00
tulotero_es,Tulotero,tulotero.es,https://tulotero.es/resultados-bonoloto/,digitalagentur websites deutschland,Comprobar Bonoloto - Escrutinio y Resultados Bonoloto,"Consulta los últimos resultados de la Bonoloto. Actualizaciones rápidas y precisas, estadísticas y toda la información para ganar.",info@tulotero.es,,+49 9128 25353,José Abascal,"+49 202 5301, +49 202 610212229424, +49 202 610234142444, +49 202 611016202947, +49 202 611131621224, +49 202 612131719212, +49 202 612162327283, +49 202 612528363740, +49 202 613161824374, +49 202 616132829480, +49 202 616172438464, +49 202 624122125420, +49 202 625303335414, +49 202 627153035452, +49 202 629182344461, +49 202 631424283746, +49 202 631928293048, +49 202 641119243747, +49 202 658223034354, +49 202 668913404836, +49 202 678142831432, +49 203 6144, +49 2151 888, +49 2161 205, +49 2188 636, +49 2190 147, +49 2193 551, +49 2234 319, +49 2325 603, +49 2331 058, +49 234 8571, +49 2400 264, +49 241 7615, +49 2420 735, +49 2502 301, +49 2506 279, +49 2534 249, +49 2546 826, +49 2549 490, +49 2623 764, +49 2632 8043, +49 2679 284, +49 2687 703, +49 3683 751, +49 3691 280, +49 40 72289, +49 40 74550, +49 4303 777, +49 4322 410, +49 4329 014, +49 4334 100, +49 4340 480, +49 4362 990, +49 4377 272, +49 4378 760, +49 4387 103, +49 4466 080, +49 4468 638, +49 4627 260, +49 4639 010, +49 4651 206, +49 4662 116, +49 4709 400, +49 481 3700, +49 4831 390, +49 4835 231, +49 4841 470, +49 5054 200, +49 5068 498, +49 5126 190, +49 5131 490, +49 5247 529, +49 5260 510, +49 5338 960, +49 5358 568, +49 5375 407, +49 5377 890, +49 6841 011, +49 9128 25353, +49 9175 99203, +49 9333 07536, +49 9380 62510, +49 9522 60595, +49 9542 78130, +49 9609 92488, +49 9657 30313, +49 9666 65007, +49 971 508855",https://tulotero.es/contacto/,,"elementor, wordpress","ai_interest, communication, seo, support, web_agency, wordpress",60,B,agency kw x1 (+10); wordpress x4 (+24); seo x1 (+5); ai interest x2 (+14),AI search as SEO + WordPress differentiator,New,DE,Germany,,2026-05-24T23:58:41+00:00
ultrapro_com,Ultrapro,ultrapro.com,https://ultrapro.com/collections/gaming-accessories-magic-the-gathering,digitalagentur websites deutschland,Magic: The Gathering Gaming Accessories | Ultra PRO International,"Elevate your Magic: The Gathering experience with Ultra PRO’s Magic Gaming Accessories collection. Whether you're learning the basics of mana, exploring formats like Commander, or asking how to protect valuable cards, this lineup has you covered. It includes sleeves, deck boxes, playmats, and binders designed for both",cs@ultrapro.com,,,,,,,shopify,"ai_interest, communication, seo, support, web_agency, wordpress",60,B,agency kw x1 (+10); agency phrases x2 (+16); wordpress x1 (+8); seo x1 (+5); ai interest x2 (+14),AI search as SEO + WordPress differentiator,New,DE,Germany,,2026-05-25T00:00:24+00:00
www_fool_com,Fool,fool.com,https://www.fool.com/investing/2026/05/06/is-xrp-the-best-cryptocurrency-to-buy-right-now/,communicatiebureau website nederland,Is XRP the Best Cryptocurrency to Buy Right Now? | The Motley Fool,"XRP has explosive upside potential, with some analysts now predicting a price of $10 by 2027.","adinquiries@fool.com, dominic.basulto@foolcontractors.com, help@fool.com, pr@fool.com",", , , ","+31 26 343 9704, +31 26 343 9704, +31 30 387 2972, ","Best Cryptocurrency, Best Cryptocurrency, Apple Color Emoji, Accessibility Menu",,https://www.fool.com/about/,https://www.linkedin.com/company/the-motley-fool/,nextjs,"ai_interest, communication, seo, support, web_agency, wordpress",60,B,agency kw x1 (+10); agency phrases x2 (+16); wordpress x1 (+8); seo x1 (+5); ai interest x2 (+14),AI search as SEO + WordPress differentiator,New,NL,Netherlands,,2026-05-25T00:38:58+00:00
coinmarketcap_com,Coinmarketcap,coinmarketcap.com,https://coinmarketcap.com/currencies/bitcoin/,seo bureau nederland,"Bitcoin price today, BTC to USD live price, marketcap and chart | CoinMarketCap","The live Bitcoin price today is $77,011.53 USD with a 24-hour trading volume of $20,671,570,786.12 USD. We update our BTC to USD price in real-time.","advertising@coinmarketcap.com, social@coinmarketcap.com",", ","+31 6 23715098, +31 6 23715098","Historical Snapshots, Historical Snapshots",,https://coinmarketcap.com/about/,https://www.linkedin.com/company/coinmarketcap/,nextjs,"ai_interest, communication, seo, support, web_agency, wordpress",60,B,agency kw x1 (+10); agency phrases x2 (+16); wordpress x1 (+8); seo x1 (+5); ai interest x2 (+14),AI search as SEO + WordPress differentiator,New,NL,Netherlands,,2026-05-25T00:50:36+00:00
mitonner_fr,Mitonner,mitonner.fr,https://mitonner.fr/recettes/tiramisu-fromage-frais/,seo bureau nederland,Tiramisu au Fromage Frais : Le Classique Français à Essayer,"Découvrez la recette authentique du tiramisu au fromage frais, un dessert français délicieux à tester absolument pour épater vos invités.",,,,,,https://mitonner.fr/contact/,,"elementor, wordpress","ai_interest, communication, seo, support, web_agency, wordpress",60,B,agency kw x1 (+10); wordpress x4 (+24); seo x1 (+5); ai interest x2 (+14),AI search as SEO + WordPress differentiator,New,NL,Netherlands,,2026-05-25T00:51:01+00:00
labelaure_fr,Labelaure,labelaure.fr,https://labelaure.fr/tiramisu-fromage-frais/,seo bureau nederland,Tiramisu au Fromage Frais : Plaisir à la Française,"Découvrez notre recette gourmande de tiramisu au fromage frais façon française, facile à réaliser et parfaite pour un dessert savoureux et léger.",contact@labelaure.fr,,,Parvis Alan-Turing,,https://labelaure.fr/contact/,,wordpress,"ai_interest, communication, seo, support, web_agency, wordpress",60,B,agency kw x1 (+10); wordpress x3 (+24); seo x1 (+5); ai interest x2 (+14),AI search as SEO + WordPress differentiator,New,NL,Netherlands,,2026-05-25T00:51:17+00:00
news_abplive_com,Abplive,abplive.com,https://news.abplive.com/elections/kerala-election-2026-opinion-poll-lokpoll-survey-udf-victory-ldf-pinarayi-vijayan-vote-share-prediction-live-updates-1834570,webbureau amsterdam,Kerala election 2026 opinion poll lokpoll survey UDF victory LDF Pinarayi Vijayan vote share prediction Live Updates,"Kerala election 2026 opinion poll Survey: Lok Poll survey projects UDF lead in Kerala elections, with LDF battling anti-incumbency and BJP likely to make limited gains.","abp@adfactors.com, abpdistribution@abpnetwork.com, bharathi@abpnetwork.com, grievance@abpnetwork.com, resumes@abpnetwork.com, sales@abpnetwork.com",", , , , , ",", , +31 40 420 2613, , , ","South City Business, South City Business, Pinarayi Vijayan, For Grievance, South City Business, South City Business","+91 22 6127 7790, +91 22 6616 0200, +91 33 4401 0228, +91 33 4401 0300",https://news.abplive.com/contact-us,,,"ai_interest, communication, seo, support, web_agency, wordpress",60,B,agency kw x1 (+10); agency phrases x1 (+8); wordpress x2 (+16); seo x1 (+5); ai interest x2 (+14),AI search as SEO + WordPress differentiator,New,NL,Netherlands,,2026-05-25T00:54:49+00:00
nation_es,Nation,nation.es,https://nation.es/chat/,webbureau utrecht,Chat GPT gratis en español y sin registro | Nation AI,¡Haz clic aquí para chatear de forma inmediata y gratuita con un chatbot GPT a la vanguardia de la inteligencia artificial !,,,,,,https://nation.es/soporte/,,"elementor, wordpress","ai_interest, communication, seo, support, web_agency, wordpress",60,B,agency kw x1 (+10); wordpress x3 (+24); seo x1 (+5); ai interest x2 (+14),AI search as SEO + WordPress differentiator,New,NL,Netherlands,,2026-05-25T00:57:17+00:00
woodworkingadvisor_com,Woodworkingadvisor,woodworkingadvisor.com,https://woodworkingadvisor.com/how-to-fix-squeaky-wood-floors/,webbureau utrecht,How to Fix Squeaky Wood Floors: Quick & Easy Solutions,"To fix squeaky wood floors, sprinkle baby powder, baking soda, or powdered graphite over the squeaky floorboard and work it into the seams. This will lubricate the wood and prevent the floorboards from rubbing together and squeaking. Squeaky floors are often caused by loosened hardware, such as nails or screws, allowing the boards to rub...",admin@up.woodworkingadvisor.com,"Advisor"" /> <meta property=""og:description"" content=""If you ",,Woodworking Advisor,,https://woodworkingadvisor.com/about-wood-working-advisor/,,"elementor, wordpress","ai_interest, communication, seo, support, web_agency, wordpress",60,B,agency kw x1 (+10); wordpress x4 (+24); seo x1 (+5); ai interest x2 (+14),AI search as SEO + WordPress differentiator,New,NL,Netherlands,,2026-05-25T00:59:11+00:00
istolivetti_it,Istolivetti,istolivetti.it,https://istolivetti.it/,webbureau eindhoven,Istituto A. Olivetti per l'Innovazione - Istituto A. Olivetti per l'Innovazione,"Istituto A. Olivetti per l’Innovazione è una scuola paritaria secondaria di secondo grado, con sede a Torino, che propone un modello educativo moderno e orientato al futuro. Offre due percorsi liceali con una forte integrazione dell’Intelligenza Artificiale all’interno della didattica, per formare studenti consapevoli, competenti e pronti a interpretare il mondo che cambia.",nfo@istolivetti.it,,,,+39 344 458 6637,,,"elementor, wordpress","ai_interest, communication, seo, support, web_agency, wordpress",60,B,agency kw x1 (+10); wordpress x4 (+24); seo x1 (+5); ai interest x2 (+14),AI search as SEO + WordPress differentiator,New,NL,Netherlands,,2026-05-25T01:01:19+00:00
coincodex_com,Coincodex,coincodex.com,https://coincodex.com/,webbureau groningen,"Crypto Prices, Charts and Cryptocurrency Market Cap | CoinCodex",Live cryptocurrency prices and charts of top cryptocurrencies by crypto market cap. Complete cryptocurrency market overview including Bitcoin and 47301 altcoins.,,,,,,https://coincodex.com/page/contact-us/,https://www.linkedin.com/company/coincodex/,,"ai_interest, communication, seo, support, web_agency, wordpress",60,B,agency kw x1 (+10); agency phrases x2 (+16); wordpress x1 (+8); seo x1 (+5); ai interest x2 (+14),AI search as SEO + WordPress differentiator,New,NL,Netherlands,,2026-05-25T01:03:59+00:00
